"编码","题材","分类","子类","代码","名称","理由","备注"
"9010473","包装","纸","食品","300883","龙利得","公司包装纸营收7.12亿                  ","国内包装行业的知名企业                   "
"9010710","美容护理","化妆品","","688363","华熙生物","旗下化妆品润百颜、夸迪、米蓓尔形成精细化人群定位品牌矩阵，其","国内生物活性材料平台型企业，玻尿酸全产业链龙头。      "
"9010710","美容护理","化妆品","","300740","水羊股份","主品牌“御泥坊”在消费者群体中具备较高的知名度；“小迷糊”I","强营销与多品类覆盖为自主品牌赋能，深谙电商经营之道为代运营业"
"9010710","美容护理","化妆品","","002094","青岛金王","化妆品业务营收占比49.60%。公司逐步建设形成了完整的化妆","主营业务为化妆品产业链和新材料蜡烛             "
"9010710","美容护理","化妆品","","300132","青松股份","化妆品代加工产能A股第一，全球第四，化妆品营收占比67.94","我国林产化学工业龙头企业之一以及最大的松节油深加工企业   "
"9010710","美容护理","化妆品","","000650","仁和药业","功能性护肤品优势企业，自带品牌优势，在发展之初抓住中低价格带","国内知名OTC药品制造商，研发“肾宝”“妇炎洁”等知名产品 "
"9010710","美容护理","化妆品","","600223","福瑞达","化妆品业务营收占比12.09%。公司旗下化妆品业务核心品牌包","置出房地产业务，积极转型大健康产业。公司是山东省国资委下属健"
"9010710","美容护理","化妆品","","002646","天佑德酒","公司通过青稞酒糟提取液自主研发了青稞酒糟面膜、护手霜等产品。","青海地区优质白酒企业，主营天佑德、互助、八大作坊、世义德、永"
"9010710","美容护理","化妆品","","000813","德展健康","积极探索新业务，布局化妆品领域。公司产品涵盖“汉惠”牌玻尿酸","主打产品“阿乐”是全球销售额最大的处方药之一""立普妥""在国内"
"9010710","美容护理","化妆品","","600655","豫园股份","旗下拥有AHAVA、WEI、XWAY三个化妆品品牌。其中，A","多元产业综合企业，覆盖黄金珠宝、地产、餐饮食品、医药护肤、高"
"9010710","美容护理","化妆品","","600315","上海家化","主打美容护肤，品牌包括六神、佰草集、高夫、美加净、启初、家安","线下传统化妆品企业，积极拥抱新渠道，有望迎来老树开新花。  "
"9010710","美容护理","化妆品","","603630","拉芳家化","主打洗护产品，产品涵盖洗护发、沐浴清洁、肌肤护理、口腔护理等","主营日用化学产品，拥有涵盖洗发水、沐浴露、香皂多个产品品牌 "
"9010710","美容护理","化妆品","","603605","珀莱雅","主打补水护肤，拥有靓白芯肌系列、弹润芯肌系列、海洋防晒系列、","公司旗下拥有珀莱雅、悦芙媞、CORRECTORS、INSBA"
"9010710","美容护理","化妆品","","300957","贝泰妮","皮肤学级护肤品市占率A股第一，2021年国内市占率19.3%","专注应用天然植物成分提供温和专业的皮肤护理产品，重点针对敏感"
"9010710","美容护理","化妆品","","603983","丸美生物","主打眼部护理，旗下三个品牌丸美（中高端护肤）、春纪（大众护肤","眼部护理龙头企业                      "
"9010710","美容护理","化妆品","","300856","科思股份","防晒剂原料市占率A股第一，2019年全球市占率27.9%，化","防晒品原料制造龙头，产能扩张叠加品类扩充未来可期      "
"9010710","美容护理","护理用品","","000538","云南白药","日化用品营收占比34.92%，2021年营收127.02亿元","中药第一民族品牌，国产牙膏第一品牌             "
"9010710","美容护理","护理用品","","600249","两面针","日化用品营收占比82.57%，2021年营收5.86亿元。子","口腔清洁护理用品工业协会副理事长单位，拥有丰富的中草药资源 "
"9010710","美容护理","护理用品","","000523","红棉股份","日化用品营收占比40.56%，2021年营收10.49亿元。","实控人广州市国资委，日化+食品饮料双轮驱动：拥有“浪奇”、“"
"9010710","美容护理","护理用品","","300955","嘉亨家化","日化用品营收占比8.34%，2021年营收0.96亿元，国内","兼具日化产品及塑包研发、设计和生产，为强生、上海家化、郁美净"
"9010710","美容护理","护理用品","","001218","丽臣实业","洗护用品原料营收占比98.24%，2021年营收27亿元，研","公司立足于精细化工领域，是国内较大的表面活性剂生产企业之一 "
"9010710","美容护理","护理用品","","002919","名臣健康","日化用品营收占比70.82%，2021年营收5.27亿元。公","老牌日化企业转型思路清晰，态度坚定，研发+发行布局进军游戏产"
"9010710","美容护理","护理用品","","603630","拉芳家化","日化用品营收占比77.34%，2021年营收8.51亿元，，","主营日用化学产品，拥有涵盖洗发水、沐浴露、香皂多个产品品牌 "
"9010710","美容护理","护理用品","","603193","润本股份","公司驱蚊类、个人护理类产品相关营收10.32亿       ","“润本”品牌在天猫平台蚊香液销售额占比居前         "
"9010710","美容护理","护理用品","","002637","赞宇科技","表面活性剂(含洗护用品)营收34亿             ","国内生产规模大、产品种类齐全、技术实力强的表面活性剂生产企业"
"9010818","国企改革","上海国资委","医药","601607","上海医药","公司实控人为上海国资委；上海第一大医药流通上市企业     ","国内第二大全国性医药流通企业和最大的进口药平台，覆盖超过31"
"9010818","国企改革","上海国资委","医药","600272","开开实业","公司实控人为上海国资委；上海第二大医药流通上市公司     ","以中医药流通、中医药学服务（中医问诊服务）和服装批发、零售为"
"9010818","国企改革","上海国资委","医药","600624","复旦复华","公司实控人为上海奉贤区国资委；生物医药           ","确立了以软件开发、生物医药、园区房产为核心的科技产业体系  "
"9010818","国企改革","上海国资委","消费","600827","百联股份","实控人为上海国资委；上海本地第一大零售上市公司       ","主营超市、建材、百货等业务，拥有“联华”和“华联”品牌   "
"9010818","国企改革","上海国资委","消费","600824","益民集团","实控人为上海黄浦区国资委；上海本地第二大零售上市公司    ","上海国资综合性商业企业，公司涉及商业批发零售、商业物业租赁、"
"9010818","国企改革","上海国资委","消费","002561","徐家汇","实控人为上海徐汇区国资委；上海本地第三大零售上市公司    ","以百货零售为主，经营业态包括百货商场、奥特莱斯、时尚超市等，"
"9010818","国企改革","上海国资委","消费","600628","新世界","实控人为上海黄浦区国资委；上海本地第四大零售上市公司    ","率先在中华商业第一街试行股份制的从事百货、物业、餐饮的商业企"
"9010818","国企改革","上海国资委","消费","600838","上海九百","实控人为上海静安区国资委；上海本地第五大零售上市公司    ","主营洗涤化工产品、商业地产、百货业             "
"9010818","国企改革","上海国资委","消费","600616","金枫酒业","实控人为上海国资委；上海唯一酒类上市公司企业        ","黄酒行业三家上市公司之一，上海商超渠道中市场占有率达50% "
"9010818","国企改革","上海国资委","消费","600630","龙头股份","公司实控人为上海国资委；上海本地第一大纺织贸易上市公司   ","上海国资委控股企业，拥有现代化纺织品制造基地        "
"9010818","国企改革","上海国资委","物流","600822","上海物贸","公司实控人为上海国资委；本地第一大汽车贸易商        ","国内生产资料流通行业知名企业，上海市拥有多家交易市场    "
"9010818","国企改革","上海国资委","物流","603648","畅联股份","公司实控人为上海市浦东新区国资委；供应链物流        ","专注于为国际跨国企业提供精益供应链管理服务         "
"9010818","国企改革","上海国资委","物流","600119","长江投资","公司实控人为上海国资委；现代物流              ","气象高空数字探空仪系列                   "
"9010818","国企改革","上海国资委","客运","600650","锦江在线","公司实控人为上海国资委；公司拥有上海出租车一千余辆     ","上海国资委控股企业，以客运业和物流业为核心业务       "
"9010818","国企改革","上海国资委","客运","600676","交运股份","公司实控人为上海国资委；参股上海大众交运出租50%股权   ","从事运输业与物流服务、汽车零部件制造与汽车后服务等产业   "
"9010818","国企改革","上海国资委","客运","601083","锦江航运","公司实控人为上海国资委；上海第一大班轮客运上市公司     ","上海国资委旗下，总运力中国大陆集装箱班轮公司前六，上海日本航"
"9010818","国企改革","上海国资委","客运","600834","申通地铁","公司实控人为上海国资委；上海第一大轨道交通上市公司     ","我国境内第一家从事轨道交通投资经营的上市公司        "
"9010818","国企改革","上海国资委","芯片","688347","华虹公司","公司实控人为上海国资委；芯片代工              ","上海国资委旗下，全球最大的智能卡IC制造代工企业，全球产能第"
"9010818","国企改革","上海国资委","芯片","600895","张江高科","公司实控人为上海浦东新区国资委；参股上海微电子       ","集高科技产业园开发运营、科技产业投资和创新服务为一体的集成服"
"9010818","国企改革","上海国资委","就业","600662","外服控股","实控人为上海国资委；上海本地第一大人力资源上市公司     ","国内领先的综合性人力资源解决方案供应商。          "
"9010818","国企改革","上海国资委","传媒","600825","新华传媒","公司实控人为上海国资委；上海第一大出版商上市公司      ","上海报业集团旗下上市公司和主要资本平台。横跨图书发行和报刊经"
"9010818","国企改革","上海国资委","传媒","601595","上海电影","公司实控人为上海国资委；上海第一大电影发行上市公司     ","实控人上海市国资委，形成了“专业化发行公司+综合型院线+高端"
"9010818","国企改革","上海国资委","传媒","600637","东方明珠","公司实控人为上海市国资委；主营智慧广电业务         ","中国第一家生态型综合传媒娱乐集团              "
"9010818","国企改革","上海国资委","信创","600602","云赛智联","公司实控人为上海国资委；国资云               ","云赛智联背靠上海国资委，是上海国资系统唯一的数据中心运营商和"
"9010818","国企改革","上海国资委","信创","603881","数据港","公司实控人为上海国资委；IDC数据中心           ","国内综合规模TOP3的第三方数据中心运营商，是上海市静安区国"
"9010818","国企改革","北京国资委","海淀区国资委","002659","凯文教育","实控人为北京市海淀区国资委；教育              ","实控人北京市海淀区国资委，努力发展成为K12教育的优质服务商"
"9010818","国企改革","北京国资委","海淀区国资委","300072","海新能科","实控人为北京市海淀区国资委；生物柴油            ","国内能源净化行业龙头企业                  "
"9010818","国企改革","北京国资委","海淀区国资委","002721","ST金一","实控人为北京市海淀区国资委；黄金珠宝            ","国内贵金属工艺品及黄金珠宝知名企业。主营为贵金属工艺品、黄金"
"9010818","国企改革","北京国资委","消费","600859","王府井","公司实控人为北京国资委；北京本地第一大免税店上市公司    ","国内最大的零售集团之一,新增布局免税业务板块        "
"9010818","国企改革","北京国资委","消费","600258","首旅酒店","公司实控人为北京国资委；北京本地第一大酒店上市公司     ","国内酒店行业垂直化优质企业，发力中高端，完善低端经济型，行业"
"9010818","国企改革","北京国资委","消费","002186","全聚德","实控人为北京国资委；北京本地第一大餐饮上市公司       ","国内领先的多元化餐饮产业集团，旗下拥有“全聚德”、“仿膳”、"
"9010818","国企改革","北京国资委"," 人力","600861","北京人力","公司实控人为北京国资委；北京本地第一大人力资源上市公司   ","资产置换转型人力资源服务，国企背景的、提供人力资源一站式服务"
"9010818","国企改革","北京国资委","汽车","600166","福田汽车","实控人为北京国资委；北京本地第一大重卡上市公司       ","产业覆盖全球110个营销市场，包括国内21个工厂和海外的KD"
"9010818","国企改革","北京国资委","汽车","600733","北汽蓝谷","实控人为北京国资委；与华为合作品牌享界           ","新能源汽车产业开拓者，分为BEIJING（经济智能）和极狐（"
"9010818","国企改革","北京国资委","汽车","600960","渤海汽车","实控人为北京国资委；汽车零部件               ","中国活塞第一品牌，国内唯一的主产内燃机活塞的上市公司    "
"9010818","国企改革","北京国资委","汽车","600386","北巴传媒","实控人为北京国资委；北京本地第一大大巴车广告上市公司    ","北京市最大的广告传媒和汽车服务企业             "
"9010818","国企改革","北京国资委","信创","300895","铜牛信息","实控人为北京国资委；国资云                 ","北京市国资委下属二级企业                  "
"9010818","国企改革","北京国资委","信创","300579","数字认证","公司实控人为北京国资委；身份认证              ","国内领先的CA机构，数字证书业务有望进行行业深化拓展，中国身"
"9010818","国企改革","广东国资委","汽车","601238","广汽集团","公司实控人为广州国资委；新能源乘用车2023年销量第二   ","国内产业链最为完整、产业布局最为优化的汽车集团之一     "
"9010818","国企改革","广东国资委","资源能源","600098","广州发展","公司实控人为广州国资委；煤电一体化企业火电装机量第五
   ","广东省重要的地方性综合能源企业之一             "
"9010818","国企改革","广东国资委","资源能源","000539","粤电力A","公司实控人为广东国资委；广东省最大的电力上市公司
     ","广东省装机规模最大的电力上市公司。约占广东省统调装机容量的 "
"9010818","国企改革","广东国资委","资源能源","000027","深圳能源","公司实控人为深圳国资委；电力营收A股第十四
        ","主营电力、燃气、蒸汽的开发和购销业务的国资控股企业     "
"9010818","国企改革","广东国资委","资源能源","002483","润邦股份","公司实控人为广州市人民政府；风电桩基产能A股第二
     ","全球最专业、最具规模的船舶舱口盖制造基地之一        "
"9010818","国企改革","广东国资委","资源能源","601139","深圳燃气","公司实控人为深圳国资委；供气业务营收A股第一
       ","业务涵盖了气源供应到终端销售的全部环节，抗风险能力较强   "
"9010818","国企改革","广东国资委","资源能源","000060","中金岭南","公司实控人为广东国资委；铅锌精矿开采能力居全国第一，铅锌冶炼","完成了以铅、锌、铜、金等金属为主的全产业链布局       "
"9010818","国企改革","广东国资委","房地产","000029","深深房A","公司实控人为深圳国资委；深圳最大型的地产发展商之一
    ","深圳市房地产开发企业的先行者，荣获深圳市房地产开发企业“社会"
"9010818","国企改革","广东国资委","房地产","300917","特发服务","公司实控人为深圳国资委；房地产物业管理营收占比A股第二
  ","多元高端物业服务品牌                    "
"9010818","国企改革","广东国资委","房地产","000058","深赛格","公司实控人为深圳国资委；物业服务营收占比A股第七
     ","深圳国资委旗下领先的综合类电子专业市场。          "
"9010818","国企改革","广东国资委","房地产","000090","天健集团","公司实控人为深圳国资委；广东地区营收第二
         ","主营地产开发、工程施工、物业租赁，是深圳市建筑施工的领军企业"
"9010818","国企改革","广东国资委","房地产","000006","深振业A","公司实控人为深圳国资委；广东地区营收第五
         ","深圳国资委旗下房企，确立了以房地产开发为主体、住房租赁和房地"
"9010818","国企改革","广东国资委","房地产","600684","珠江股份","公司实控人为广州国资委；广东地区营收第七
         ","广州市国资委旗下房地产综合开发企业之一。          "
"9010818","国企改革","广东国资委","房地产","000014","沙河股份","公司实控人为深圳国资委；广东地区营收第八
         ","深圳市国资委旗下上市房企，主要从事房地产开发与经营、现代服务"
"9010818","国企改革","广东国资委","房地产","000011","深物业A","公司实控人为深圳国资委；广东地区营收第九
         ","深圳市国资委控股深圳投资控股公司旗下公司，主营产城空间开发、"
"9010818","国企改革","广东国资委","交通","600548","深高速","公司实控人为深圳国资委；国内高速公路营收第三
       ","拥有深圳市高速公路专营权                  "
"9010818","国企改革","广东国资委","交通","000429","粤高速A","公司实控人为广东国资委；国内高速公路营收第四
       ","广东省高速公路系统内开发高速公路和特大桥梁的主要机构之一  "
"9010818","国企改革","广东国资委","交通","000088","盐田港","公司实控人为深圳国资委；货物吞吐量广东第二
        ","已形成港口、港口供应链、临港产业三大业务板块的经营格局   "
"9010818","国企改革","广东国资委","交通","601228","广州港","公司实控人为广州国资委；中国最重要的对外贸易口岸之一
   ","华南地区综合性主枢纽港，中国最重要的对外贸易口岸之一    "
"9010818","国企改革","广东国资委","交通","000089","深圳机场","公司实控人为深圳国资委；机场营收A股第三
         ","中国境内第一个实现海、陆、空联运的现代化国际空港      "
"9010818","国企改革","广东国资委","交通","600004","白云机场","公司实控人为广东省人民政府；国内三大机场之一
       ","中国三大门户复合枢纽机场之一，乘客吞吐量位列全国第3、全球第"
"9010818","国企改革","广东国资委","金融","002736","国信证券","公司实控人为深圳国资委；A股券商营收第八
         ","在经纪和投资银行业务方面具有较突出的行业领先优势      "
"9010818","国企改革","广东国资委","金融","000987","越秀资本","公司实控人为广州国资委；金融租赁A股营收第四，期货业务A股营","从事证券、融资租赁、不良资产管理、私募基金等多元金融业务  "
"9010818","国企改革","广东国资委","金融","002152","广电运通","公司实控人为广州国资委；国内金融智能终端设备市场占有率第一 ","大湾区数字金融和AI+应用双线开花的领军企业        "
"9010818","国企改革","广东国资委","消费","603043","广州酒家","公司实控人为广州国资委；餐饮营收A股第二
         ","月饼大年叠加成本下降带动业绩抬升              "
"9010818","国企改革","广东国资委","消费","000524","岭南控股","公司实控人为广州国资委；公司自有酒店广州花园酒店是华南地区唯","旅游和酒店为主的企业，线下销售网络涵盖近400家营业网点  "
"9010818","国企改革","广东国资委","消费","002187","广百股份","公司实控人为广州国资委；本地零售企业，营收48亿
     ","广州国资百货连锁零售企业。2021年中国连锁百强第44位。 "
"9010818","国企改革","广东国资委","消费","000025","特力A","公司实控人为深圳国资委；珠宝首饰销售营收15亿
      ","国有上市公司，主营珠宝服务；商业运营管理；汽车销售、检测、维"
"9010818","国企改革","广东国资委","消费","000019","深粮控股","公司实控人为深圳国资委；粮油加工及贸易A股营收第四
    ","实控人深圳市国资委，为全国粮农行业和国资国企提供可复制推广的"
"9010818","国企改革","广东国资委","消费","000523","红棉股份","公司实控人为广州国资委；国内最大精制糖生产基地之一
    ","实控人广州市国资委，日化+食品饮料双轮驱动：拥有“浪奇”、“"
"9010818","国企改革","广东国资委","消费","002461","珠江啤酒","公司实控人为广州国资委；啤酒营收A股第四
         ","全国知名的啤酒制造企业，拥有中国最大的啤酒酿造中心     "
"9010818","国企改革","广东国资委","消费","001338","永顺泰","公司实控人为广东国资委；国内规模最大的麦芽制造商
     ","麦芽行业中生产规模最大、整体装备水平和工艺技术全国领先的企业"
"9010818","国企改革","广东国资委","消费","000061","农产品","公司实控人为深圳国资委；农产品流通标杆企业
        ","农产品流通行业的标杆企业                  "
"9010818","国企改革","广东国资委","工程","301038","深水规院","公司实控人为深圳国资委；省内水利勘测设计行业前列
     ","公司综合实力位居广东省内水利勘测设计行业前列        "
"9010818","国企改革","广东国资委","工程","002060","广东建工","公司实控人为广东国资委；拥有水利水电施工总承包特级资质
  ","区域水利水电投建营一体化龙头，清洁能源发电项目储备丰富   "
"9010818","国企改革","广东国资委","工程","300011","鼎汉技术","公司实控人为广州市人民政府；铁路电缆市占率第一
      ","国内轨道交通电源系统龙头企业                "
"9010818","国企改革","广东国资委","工程","003013","地铁设计","公司实控人为广州国资委；国内城市轨道交通综合设计市占率广东第","广州国资委旗下，国内城市轨道交通综合设计实力最强企业之一，市"
"9010818","国企改革","广东国资委","工程","300675","建科院","公司实控人为深圳国资委；城市设计A股营收第四
       ","先后获得全国建筑节能技术创新企业及绿色建筑先锋奖等荣誉   "
"9010818","国企改革","广东国资委","工程","300284","苏交科","公司实控人为广州国资委；拥有工程行业各领域最高等级资质
  ","拥有工程设计最高等级资质：工程设计综合甲级资质       "
"9010818","国企改革","广东国资委","工程","002482","广田集团","公司实控人为深圳国资委；建筑营收10亿
          ","我国公共建筑装饰行业龙头企业之一              "
"9010818","国企改革","广东国资委","工程","300281","金明精机","公司实控人为广州市人民政府；专业塑料机械装备供应商
    ","专业塑料机械装备供应商                   "
"9010818","国企改革","广东国资委","工程","002097","山河智能","公司实控人为广州市人民政府；挖掘机市占率第四
       ","工程装备、特种装备、航空装备同步发展的现代化制造企业    "
"9010818","国企改革","广东国资委","工程","600894","广日股份","公司实控人为广州国资委；国产电梯市占率第三
        ","拥有业内领先、电梯产业链完整、集群效应明显的生产基地    "
"9010818","国企改革","广东国资委","工程","002672","东江环保","公司实控人为广东国资委；国内废物处理资质最齐全的环保经营企业","国内废物处理资质最齐全的环保经营企业之一          "
"9010818","国企改革","广东国资委","工程","601033","永兴股份","公司实控人为广州市人民政府；广州市垃圾焚烧发电项目唯一投资和","广州市政府旗下，广州市垃圾焚烧发电项目的唯一投资和运营主体 "
"9010818","国企改革","广东国资委","科技","002465","海格通信","公司实控人为广州国资委；军用无线通信A股营收第二
     ","国防信息化领军企业，主营“无线通信、北斗导航、航空航天、软件"
"9010818","国企改革","广东国资委","科技","000070","ST特信","公司实控人为深圳国资委；通讯设备营收48亿
        ","公司业务覆盖光纤光缆、智能网络及军工信息化等领域      "
"9010818","国企改革","广东国资委","科技","000636","风华高科","公司实控人为广东国资委；国内阻感容龙头企业
        ","深耕电子元器件行业38年，已成长为国内被动电子元件行业龙头，"
"9010818","国企改革","广东国资委","科技","002912","中新赛克","公司实控人为深圳国资委；网络可视化设备市占率第一
     ","实控人深圳国资委，现主营网络可视化基础架构、网络内容安全、大"
"9010818","国企改革","广东国资委","科技","000045","深纺织A","公司实控人为深圳国资委；偏光片营收A股第二
        ","深圳国资委旗下，国内最早进入偏光片领域企业，已掌握VR/AR"
"9010818","国企改革","广东国资委","医药医疗","600866","星湖科技","公司实控人为广东省人民政府；肌苷原料药等的生产规模为全球最大","肌苷原料药等的生产规模为全球最大，核苷酸系列产品填补国内空白"
"9010818","国企改革","广东国资委","医药医疗","002030","达安基因","公司实控人为广州市人民政府；分子诊断市占率第一
      ","国内核酸诊断试剂领域领先者                 "
"9010818","国企改革","广东国资委","医药医疗","600332","白云山","公司实控人为广州市人民政府；旗下知名品牌“王老吉”、“白云山","国内最具价值的医药品牌之一                 "
"9010818","国企改革","广东国资委","其他","002678","珠江钢琴","公司实控人为广州国资委；钢琴营收A股第一
         ","公司是集钢琴研产销与服务为一体，倡导钢琴、数码乐器和音乐文化"
"9010818","国企改革","广东国资委","其他","688548","广钢气体","公司实控人为广州国资委；超高纯电子大宗气体市占率第一
   ","广州国资委旗下，首次实现了内资气体公司在半导体显示行业供应超"
"9010818","国企改革","广东国资委","其他","002183","怡亚通","公司实控人为深圳国资委；国内领先的供应链服务商
      ","国内领先的供应链服务商，已成为重要的流通快消品分销服务平台 "
"9010818","国企改革","广东国资委","其他","000973","佛塑科技","公司实控人为广东省人民政府；国内唯一BOPA薄膜生产基地
 ","全国唯一的BOPA(双向拉伸尼龙)薄膜生产基地       "
"9010818","国企改革","广东国资委","其他","002400","省广集团","公司实控人为广东国资委；TikTok出海核心代理
     ","中国本土最优秀的大型综合性广告公司之一           "
"9010818","国企改革","广东国资委","其他","002967","广电计量","公司实控人为广州国资委；检测服务国内市占率第二
      ","全国化、综合性的国有第三方计量检测机构           "
"9010818","国企改革","四川国资委","资源能源","000155","川能动力","四川省能源投资集团持股38.18%，新能源发电、锂电等相关营","四川能投唯一上市平台，新能源发电和锂电双轮驱动。      "
"9010818","国企改革","四川国资委","资源能源","688120","华海清科","四川省能源投资集团持股28.2%，半导体相关设备营收22.7","国产CMP设备国产龙头，拓展减薄设备与晶圆再生打造第二成长曲"
"9010818","国企改革","四川国资委","资源能源","600674","川投能源","四川省投资集团持股50.07%，电力等相关营收14.82亿 ","四川水电领军企业，重要投资项目即将贡献收益，整体发电效率有望"
"9010818","国企改革","四川国资委","资源能源","001337","四川黄金","容大矿业集团持股31.32%，金精矿相关营收6.28亿   ","国内主要的金矿采选企业之一，专注于金矿资源开发及综合利用，主"
"9010818","国企改革","四川国资委","资源能源","600331","宏达股份","蜀道投资集团持股23.93%，有色金属锌冶炼、磷化工生产营收","公司工业级磷酸一铵产量位居国内市场前列，产品质量处于同行业前"
"9010818","国企改革","四川国资委","资源能源","002386","天原股份","宜宾市国资委持股15.81%，氯碱行业、化工新材料相关营收1","公司已成为氯碱行业产品最为齐全的企业之一          "
"9010818","国企改革","四川国资委","资源能源","000912","泸天化","泸州国资委持股24.18%，化肥、化工相关营收64.1亿  ","中国第一个采用西方技术以天然气为原料生产合成氨、尿素的企业 "
"9010818","国企改革","四川国资委","资源能源","300540","蜀道装备","蜀道交通持股29.11%，LNG装置相关营收6.68亿   ","公司主要提供天然气液化工艺包及处理装置，拥有多项工艺技术  "
"9010818","国企改革","四川国资委","资源能源","002312","川发龙蟒","四川省先进材料产业持股25.7%，磷化工等营收77亿    ","完成精细磷化工行业的转型突破，已是饲料级磷酸氢钙行业最大的生"
"9010818","国企改革","四川国资委","资源能源","300370","安控科技","宜宾市叙州区国资局持股15.12%，自动化油气服务相关营收4","以自动化、信息化技术为核心的智慧产业解决方案和产品     "
"9010818","国企改革","四川国资委","交通与建筑","600039","四川路桥","蜀道投资集团持股56.87%，公路工程和桥梁、隧道工程施工营","基建+新能源双轮驱动，背靠“蜀道”再迈征程         "
"9010818","国企改革","四川国资委","交通与建筑","601107","四川成渝","蜀道投资集团持股39.86%，四川省境内公路基建、公路收费营","是四川省投资、建设、营运高速公路的主要企业之一       "
"9010818","国企改革","四川国资委","交通与建筑","002480","新筑股份","四川发展持股29.5%，轨道交通业务等相关营收25亿    ","国内桥梁功能部件行业综合实力最强的企业之一         "
"9010818","国企改革","四川国资委","交通与建筑","000628","高新发展","成都高新投资集团持股52.35%，建筑施工营收73.18亿 ","主营业务为建筑业，并兼营期货业务、厨柜制造及旅游酒店业务  "
"9010818","国企改革","四川国资委","消费","002697","红旗连锁","四川商投持股16.91%，公司商超连锁营收101亿     ","主营业务为便利超市的连锁经营                "
"9010818","国企改革","四川国资委","消费","000568","泸州老窖","泸州老窖集团持股25.89%，白酒相关营收302亿     ","浓香白酒泰斗，包括“国窖 1573”“泸州老窖”等系列，坚定"
"9010818","国企改革","四川国资委","消费","000858","五粮液","宜宾市国资委持股49.43%，白酒相关营收832亿     ","千年传承五粮精华，坚守匠心稳中取进             "
"9010818","国企改革","四川国资委","消费","600839","四川长虹","绵阳国资委持股20.9%，家电等相关产品营收974亿    ","一家集综合家电、IT数码、新能源电池等业务为一体的全球化科技"
"9010818","国企改革","四川国资委","公用事业","600979","广安爱众","爱众发展集团持股19.8%，公司水电气销售相关营收28.2亿","在广安等区域内形成覆盖水、电、气不同业务的综合业务能力   "
"9010818","国企改革","四川国资委","公用事业","603053","成都燃气","成都国资委持股33.21%，城市燃气相关营收51.7亿   ","全面覆盖成都平原中心区的燃气运营服务商           "
"9010818","国企改革","四川国资委","公用事业","000598","兴蓉环境","成都国资委持股37.98%，水处理、自来水相关营收80亿  ","成都国资委旗下的水务环保综合服务商，拥有全国前列的供排水规模"
"9010818","国企改革","四川国资委","传媒","300987","川网传媒","新传媒集团持股比例44.99%，公司新媒体营销、互动电视业务","四川省省级重点文化传媒产业集团               "
"9010818","国企改革","四川国资委","传媒","601811","新华文轩","四川新华出版集团持股50.49%，出版业务相关营收57.87","四川出版发行龙头，四川省唯一具备开展中小学教科书发行业务资质"
"9010818","国企改革","四川国资委","传媒","600880","博瑞传播","成都国资委持股34.42%，文化创意产业相关营收2.32亿 ","以“智慧教育、数字文创、现代传媒”等新经济领域为重点，大力发"
"9010818","国企改革","四川国资委","传媒","000888","峨眉山A","乐山大佛旅游集团持股32.59%，游山门票相关营收10.4亿","西南地区综合性文旅企业                   "
"9010818","国企改革","四川国资委","传媒","000558","莱茵体育","成都体育产业投资集团持股29.9%，文旅体育场馆租赁等营收2","成都文旅集团旗下的上市公司，是一家具备体育空间全产业链经营能"
"9010818","国企改革","四川国资委","其他","300470","中密控股","机械研究设计院持股22.08%，机械密封相关产品营收13.6","各类机械密封的设计、研发、制造和销售，国家高新技术企业   "
"9010818","国企改革","四川国资委","其他","600793","宜宾纸业","宜宾市国资委持股40.38%，纸制品相关营收23亿     ","全球首家研发出竹浆本色食品原纸的企业            "
"9010818","国企改革","四川国资委","其他","688629","华丰科技","绵阳国资委持股34.07%，光、电连接器及线缆组件营收1.7","绵阳市国资委旗下，华为的高速背板连接器两大国内供应商之一  "
"9010818","国企改革","四川国资委","其他","000801","四川九洲","绵阳国资委持股42.85%，空管相关产品营收11.1亿   ","我国智能终端龙头企业，九州集团旗下上市平台之一，业务涵盖微波"
"9010818","国企改革","四川国资委","其他","600558","大西洋","自贡国资委持股30.03%，焊条、焊丝、焊剂相关营收33.4","国内第一家焊接材料制造厂                  "
"9010818","国企改革","四川国资委","其他","002926","华西证券","泸州老窖集团持股20.82%，券商业务营收31.8亿    ","公司综合实力在西部地区证券公司中居于领先地位        "
"9010818","国企改革","四川国资委","其他","601838","成都银行","成都国资委持股27.35%，银行业务营收217亿      ","资产质量优秀，小微产品覆盖全面，区域经济趋势向好，业绩预期向"
"9011211","中药","中药种植","","300158","振东制药","中药材种植面积A股第一，82万亩，营收占比10.31%   ","领跑米诺地尔品类（毛发领域），还涉及肿瘤、消化、心脑等领域+"
"9011211","中药","中药种植","","002864","盘龙药业","中药材种植面积A股第二，0.7万亩             ","主营风湿骨科类中成药，主导品种盘龙七片为独家生产，全国公立医"
"9011211","中药","中药种植","","002773","康弘药业","中药材种植面积A股第三，近0.4万亩
           ","在中枢神经系统、消化系统、眼科等领域拥有特色产品      "
"9011211","中药","中药种植","","002412","汉森制药","中药材种植面积A股第四，约为0.15万亩          ","形成了以消化系统用药、心脑血管用药为一体的产品体系     "
"9011211","中药","中药种植","","000623","吉林敖东","人参、灵芝、金莲花等种植                  ","立足医药主业，确立“产业+金融”模式，现为广发证券第一大股东"
"9011211","中药","中药种植","","600518","康美药业","公司在广东、甘肃、安徽等省区合作共建中药材种植基地     ","中医药全产业链一体化运营模式和业务体系已形成        "
