
2025-06-01 09:50:04
涨停股统计信息：
建议仓位	涨停数(今/昨)	封板率(今/昨)	涨幅(今/昨)	跌停数(今/昨)
48	53/120	61.63%/80.54%	-0.3%/2.8%	19/15

2025-06-01 09:50:04
强势板块信息：
板一/板数/高度	板二/板数/高度	板三/板数/高度	板四/板数/高度	板五/板数/高度
央国企改革/13/11天6板	婴童概念/7/2天2板	新型城镇化/6/10天6板	长江三角/6/3天3板	西部大开发/5/4天4板

2025-06-01 09:50:05
龙头股信息：
代码	名称	板块	高度	标签	警告
600468	百利电气	 智能电网	11天6板	11天6板,央国企改革,军工  	7/7/20250530
603332	苏州龙杰	-10.0%	15%	-19%	137	 -7	 -63	 -88	-9.0	T2	化纤行业人气龙头,军工,化纤行业    	0+11      	12/58%/4.4%
600678	四川金顶	-6.74%	15%	 -7%	139	-23	 439	1185	-3.0	T2	3天2板,新能源车,无人驾驶      	0+22      	13/69%/4.6%
000565	渝三峡A	-9.96%	-8%	-19%	145	 -3	 -40	 -18	-9.0	T1	成渝特区人气龙头,氢能源,石墨烯    	0/28      	11/64%/4.7%
600006	东风股份	 -8.3%	 7%	 -8%	155	-19	 100	 183	-8.0	T1	昨日首板,新型工业化,汽车一体化压铸  	3+57      	6/33%/-0.6%
600644	乐山电力	-4.46%	 6%	-12%	174	-11	 -85	 -82	-6.0	T1	成渝特区,太阳能            	0+0       	13/85%/4.9%
002973	侨银股份	-9.73%	16%	-10%	183	 -4	  23	2279	-8.0	T2	3天2板,医废处理,无人驾驶      	0+0       	 4/50%/1.8%
002549	凯美特气	-5.38%	 9%	-10%	191	-18	 -78	   1	 3.0	T2	氦气概念人气龙头,尾气治理,光刻机(胶)	1+-1      	18/56%/2.6%
000561	烽火电子	-8.16%	12%	-18%	192	-49	 -77	-125	-8.0	T1	空间站概念人气龙头,空间站概念,军工  	0/29      	 8/75%/2.2%
600550	保变电气	-4.43%	 3%	 -9%	202	 -5	 -51	-100	 4.0	T1	电网设备,核能核电           	9+63      	18/67%/3.3%
002103	广博股份	-1.47%	13%	 -8%	213	-29	-109	  -9	-4.0	T1	抖音概念(字节概念)人气龙头,跨境电商,	4+23      	15/80%/5.4%
603006	联明股份	-6.83%	16%	 -7%	234	-12	 469	 704	 1.0	T2	3天2板,特斯拉,汽车零部件      	0+10      	 7/43%/0.6%
002286	保龄宝：	-9.23%	-1%	-15%	250	-19	 -97	  22	-1.0	T1	调味品概念人气龙头,代糖概念,食品饮料 	0+0       	8/50%/-0.7%

2025-06-01 09:52:04
热榜个股信息4(热榜350内+涨停+支撑线<20%)：
代码	名称	涨幅	支撑线	压力线	热榜	热榜1日变动	热榜3日变动	热榜5日变动	九转	涨停	标签	股本	涨停历史
600391	航发科技	 5.58%	16	  6%	 31	 11	1329	1338	-4.0	T1	昨日首板,航天航空,航母概念      	68-25/3+40  	 7/57%/1.5%
000677	恒天海龙	 5.31%	13	 -1%	109	-20	  37	  23	 8.0	T1	化纤行业人气龙头,低空经济,化纤行业  	0+24        	12/58%/2.5%
603127	昭衍新药	 5.12%	16	  5%	 69	  2	 587	 245	 8.0	T1	昨日首板,创新药,CRO        	13/55       	 6/83%/3.5%
002657	中科金财	 4.81%	15	  5%	 38	 22	 890	 591	 7.0	T1	昨日首板,参股期货,数字货币      	1+65        	14/50%/0.7%
002987	京北方：	 4.74%	19	  5%	 67	  3	 843	1650	 7.0	T1	昨日首板,数字货币,互联金融      	2+51        	 9/56%/0.9%
603256	宏和科技	  4.0%	19	  4%	149	-11	1625	1650	 6.0	T1	昨日首板,玻璃玻纤,华为概念      	0+0         	 7/43%/0.8%
600756	浪潮软件	 3.69%	17	  4%	123	  6	 258	 970	 7.0	T1	央国企改革,数字经济          	1+48        	 5/80%/2.5%
000078	海王生物	 3.57%	12	  2%	237	-17	 215	2080	-3.0	T1	病毒防治,中药概念           	1+34        	 1/0%/-3.1%
002278	神开股份	 3.28%	18	  3%	103	 -8	 361	 744	 5.0	T1	可燃冰人气龙头,可燃冰,无人机     	1+23        	11/73%/4.4%
603030	全筑股份	 3.26%	14	  3%	184	  8	1013	 848	-1.0	T1	昨日首板,新型城镇化,装修装饰     	4+19        	12/75%/4.3%
003042	中农联合	 2.88%	13	 -4%	229	-22	 -33	2144	 4.0	T1	供销社概念,草甘膦           	0+0         	10/40%/0.1%
002393	力生制药	 2.88%	16	  3%	150	 -9	1949	1517	-2.0	T1	昨日首板,肝素概念,流感        	1/21        	1/100%/2.9%
600834	申通地铁	  2.8%	14	  3%	175	-26	2595	3264	-4.0	T1	昨日首板,铁路公路,央国企改革     	1/17        	2/100%/3.2%
002194	武汉凡谷	 0.85%	15	  0%	 95	-11	  43	  35	-4.0	T1	毫米波概念人气龙头,职业教育,创投   	2+52        	10/70%/1.9%
000555	神州信息	 0.25%	11	  0%	 76	  5	1015	 471	 0.0	T1	昨日首板,京东金融,数字货币      	131-59/9+63 	11/55%/0.1%
002317	众生药业	 -1.1%	 7	 -3%	138	 -4	  94	 -81	-4.0	T1	昨日首板,养老概念,长寿药       	10+-10      	 4/0%/-2.7%
600446	金证股份	-1.18%	 9	 -1%	182	-10	1571	 905	 1.0	T1	昨日首板,数据安全,虚拟机器人     	7/105       	 7/71%/3.9%
002103	广博股份	-1.47%	13	 -8%	213	-29	-109	  -9	-4.0	T1	抖音概念(字节概念)人气龙头,跨境电商,	4+23        	15/80%/5.4%
002355	兴民智通	-1.58%	10	 -2%	219	-21	 482	 773	-6.0	T1	昨日首板,EDR概念,电子后视镜    	1+36        	 6/83%/3.7%
002383	合众思壮	-1.71%	14	 -2%	217	 -8	 127	 121	-3.0	T1	昨日首板,国产芯片,无人驾驶      	1+38        	11/45%/0.4%
002015	协鑫能科	-1.86%	13	 -2%	160	 21	 613	1306	-4.0	T1	昨日首板,换电概念,高压快充      	7/63        	 1/0%/-1.9%
002094	青岛金王	-1.94%	18	 -2%	 30	  8	  -3	  56	-2.0	T2	4天2板,一带一路,电商概念      	41-9/5+27   	28/64%/4.3%
002277	友阿股份	-2.16%	11	 -4%	171	-13	 -83	 124	-1.0	T1	跨境电商,机器人概念          	85-27/3+55  	16/88%/5.7%
600476	湘邮科技	-2.94%	19	 -3%	146	-13	   7	1136	-4.0	T2	昨日首板,云计算,数据安全       	1/18        	4/50%/-0.2%
301095	广立微：	-3.24%	17	 -3%	190	 29	1725	3492	 3.0	T1	昨日首板,国产芯片,半导体       	62-8/10+44  	 2/0%/-7.1%
600686	金龙汽车	-4.24%	12	 -4%	242	-34	 -34	 695	-8.0	T1	昨日首板,汽车整车,无人驾驶      	7+57        	6/33%/-0.7%
600550	保变电气	-4.43%	 3	 -9%	202	 -5	 -51	-100	 4.0	T1	电网设备,核能核电           	9+63        	18/67%/3.3%
600644	乐山电力	-4.46%	 6	-12%	174	-11	 -85	 -82	-6.0	T1	成渝特区,太阳能            	0+0         	13/85%/4.9%
002418	康盛股份	-4.67%	 5	 -5%	161	 75	 977	1064	 0.0	T1	昨日首板,液冷概念,无人驾驶      	0+32        	14/57%/2.1%
002437	誉衡药业	-4.89%	15	 -5%	218	 16	-102	 -20	-8.0	T1	大股东增持,化学制药,肝炎概念     	10/46       	4/25%/-1.0%
000981	山子高科	-4.91%	 4	 -5%	159	-15	 133	 134	-8.0	T1	昨日首板,汽车零部件,减速器      	155-43/33+79	20/65%/3.7%
002549	凯美特气	-5.38%	 9	-10%	191	-18	 -78	   1	 3.0	T2	氦气概念人气龙头,尾气治理,光刻机(胶)	1+-1        	18/56%/2.6%
600105	永鼎股份	-5.38%	12	 -6%	 85	  6	  -3	 -40	 2.0	T1	量子科技人气龙头,超导概念,可控核聚变 	80-22/5+53  	11/64%/1.2%
600678	四川金顶	-6.74%	15	 -7%	139	-23	 439	1185	-3.0	T2	3天2板,新能源车,无人驾驶      	0+22        	13/69%/4.6%
603006	联明股份	-6.83%	16	 -7%	234	-12	 469	 704	 1.0	T2	3天2板,特斯拉,汽车零部件      	0+10        	 7/43%/0.6%
603169	兰石重装	-7.67%	10	 -8%	127	-14	  37	  49	 1.0	T1	昨日首板,核能核电,可控核聚变     	6+33        	 6/67%/1.3%
002229	鸿博股份	-8.14%	16	 -8%	 56	 -7	  -5	  31	-1.0	T2	昨日首板,数字水印,英伟达概念     	2+63        	17/59%/2.9%
000561	烽火电子	-8.16%	12	-18%	192	-49	 -77	-125	-8.0	T1	空间站概念人气龙头,空间站概念,军工  	0/29        	 8/75%/2.2%
600006	东风股份	 -8.3%	 7	 -8%	155	-19	 100	 183	-8.0	T1	昨日首板,新型工业化,汽车一体化压铸  	3+57        	6/33%/-0.6%
002286	保龄宝：	-9.23%	-1	-15%	250	-19	 -97	  22	-1.0	T1	调味品概念人气龙头,代糖概念,食品饮料 	0+0         	8/50%/-0.7%
002973	侨银股份	-9.73%	16	-10%	183	 -4	  23	2279	-8.0	T2	3天2板,医废处理,无人驾驶      	0+0         	 4/50%/1.8%
000565	渝三峡A	-9.96%	-8	-19%	145	 -3	 -40	 -18	-9.0	T1	成渝特区人气龙头,氢能源,石墨烯    	0/28        	11/64%/4.7%
603332	苏州龙杰	-10.0%	15	-19%	137	 -7	 -63	 -88	-9.0	T2	化纤行业人气龙头,军工,化纤行业    	0+11        	12/58%/4.4%

2025-06-01 09:52:07
上证神奇九转指数情况：
代码	名称	涨幅(周)	九转(周)	涨幅(日)	九转(日)	涨幅(30分)	九转(30分)	涨幅(15分)	九转(15分)
000001	上证指数	 -0.49%	-5.0	 -0.05%	-2.0	  0.07%	-6.0	 -0.11%	 7.0
000001	上证指数	  1.92%	 1.0	 -0.18%	-3.0	  0.00%	 1.0	 -0.02%	 8.0
000001	上证指数	  0.76%	 2.0	 -0.02%	-4.0	  0.03%	 2.0	 -0.06%	-1.0
000001	上证指数	 -0.57%	 3.0	  0.70%	 1.0	 -0.08%	 3.0	  0.01%	-2.0
000001	上证指数	 -0.03%	 4.0	 -0.47%	 2.0	 -0.12%	-1.0	 -0.12%	-3.0

2025-06-01 09:52:07
深证神奇九转指数情况：
代码	名称	涨幅(周)	九转(周)	涨幅(日)	九转(日)	涨幅(30分)	九转(30分)	涨幅(15分)	九转(15分)
399001	深证综指	 -0.17%	-7.0	 -0.41%	-2.0	  0.12%	-4.0	 -0.14%	 6.0
399001	深证综指	  2.29%	 1.0	 -0.61%	-3.0	  0.05%	 1.0	 -0.03%	-1.0
399001	深证综指	  0.52%	 2.0	 -0.26%	-4.0	  0.02%	 2.0	 -0.05%	-2.0
399001	深证综指	 -0.46%	 3.0	  1.24%	-5.0	 -0.08%	 3.0	  0.01%	-3.0
399001	深证综指	 -0.91%	 4.0	 -0.85%	-6.0	 -0.10%	-1.0	 -0.11%	-4.0

2025-06-01 09:52:18
热榜100短期神奇指数低点：
代码	名称	收盘	涨幅	成交量	成交额	九转	热榜	热榜较昨日变动	标签	股本	涨停历史
301018	 申菱环境	33.67	 0.51%	 6615	0.222	 1.0	1613	2753	东数西算,核能核电           	9/26         	 1/100%/4.0%
300488	 恒锋工具	30.88	-0.06%	 3495	0.108	-8.0	 754	2687	机器人执行器,减速器          	1/16         	 1/100%/1.7%
300131	 英唐智控	 6.87	-0.15%	22433	0.154	-8.0	 995	2243	激光雷达,纳米银            	89-3/4+82    	  2/0%/-6.3%
603377	 ST东时	 2.74	-0.36%	 7642	0.021	-3.0	 684	1610	职业教育,汽车服务           	3/10         	 32/78%/2.7%
600779	 水井坊：	44.44	-0.07%	 4040	 0.18	-8.0	1384	1531	社区团购业绩龙头,社区团购,成渝特区  	15/65        	  6/83%/6.0%
002334	 英威腾：	 7.48	  0.0%	17966	0.135	 0.0	 799	1374	PLC概念,新型工业化         	71-2/3+66    	 2/50%/-1.3%
603369	 今世缘：	44.09	-0.23%	 7588	0.335	-7.0	 582	1331	白酒,央国企改革            	117/184      	 2/100%/7.5%
600331	 宏达股份	 6.99	-0.14%	40344	0.282	-2.0	2360	1320	有色金属,磷化工            	30/78        	  1/0%/-4.6%
300183	 东软载波	15.81	-0.13%	 8727	0.138	-8.0	3127	1135	边缘计算,苹果概念           	67-34/2+31   	1/100%/16.5%
300249	 依米康：	 12.9	 0.31%	16716	0.215	 1.0	1068	1103	机器人概念,东数西算          	68-12/3+53   	  3/67%/3.5%
600980	 北矿科技	 16.6	 0.42%	 3482	0.058	-2.0	3113	1061	机器人概念,3D打印          	0/16         	  1/0%/-4.5%
002397	 梦洁股份	 3.56	  0.0%	23277	0.083	-1.0	1238	1039	C2M概念,智能家居          	1+15         	 10/60%/2.0%
300212	 易华录：	21.58	 0.23%	 9151	0.197	-8.0	 405	1031	电子车牌市值龙头,边缘计算,东数西算  	13/89        	  2/50%/2.5%
301330	 熵基科技	29.55	 0.14%	 4153	0.123	-8.0	2290	 919	机器人概念,机器视觉          	2/17         	         nan
300513	 恒实科技	 7.66	 0.13%	 9318	0.072	 1.0	3636	 883	新能源车,机器人概念          	1/21         	         nan
300776	 帝尔激光	53.63	-0.17%	 2440	0.131	-8.0	2815	 875	BC电池业绩龙头,TOPCon电池,玻璃	19/54        	  2/50%/0.0%
300370	 安控科技	 2.73	  0.0%	28458	0.078	 0.0	3598	 862	机器人概念,新型工业化         	2/25         	  3/67%/3.3%
603700	 宁水集团	11.56	 0.26%	 5481	0.063	-8.0	2849	 858	仪器仪表,中俄贸易概念         	22-5/1+16    	  8/50%/0.6%
301085	 亚康股份	 55.1	 0.29%	 1776	0.098	 1.0	3519	 845	华为昇腾,无人驾驶           	1/18         	 4/25%/-6.0%
301090	 华润材料	 7.25	 0.28%	 6725	0.049	 0.0	2777	 824	娃哈哈概念市值龙头,化学原料,娃哈哈概念	6+14         	 1/100%/1.3%
002578	 闽发铝业	 3.14	  0.0%	22183	 0.07	 1.0	2973	 818	太阳能,新能源车            	0+18         	  2/50%/1.7%
002568	 百润股份	27.96	 0.07%	16897	0.472	-7.0	 786	 812	调味品概念,电商概念          	38/116       	  5/40%/2.9%
002430	 杭氧股份	19.02	-0.11%	11188	0.213	-3.0	2772	 809	氦气概念业绩龙头,半导体概念,专用设备 	31/55        	  2/50%/5.0%
002335	 科华数据	 38.0	 0.05%	13035	0.496	 1.0	 726	 760	腾讯云,电源设备            	204-57/7+140 	 10/60%/2.7%
300218	 安利股份	 14.5	 0.28%	 5961	0.086	-8.0	3116	 749	苹果概念,AI手机           	6/14         	         nan
300956	 英力股份	14.88	 0.07%	 7893	0.118	-8.0	3420	 739	AIPC,消费电子           	0/16         	         nan
300279	 和晶科技	 6.47	  0.0%	 7857	0.051	 0.0	3615	 730	华为汽车,消费电子           	2/20         	2/100%/10.5%
002614	 奥佳华：	 6.51	 0.15%	 5708	0.037	-2.0	3259	 722	跨境电商,智能家居           	3+26         	  1/0%/-2.8%
300263	 隆华科技	 6.84	 0.29%	14971	0.102	 0.0	3410	 711	核污染防治,通用设备          	1+51         	         nan
300383	 光环新网	13.02	 0.15%	39017	0.508	-8.0	1161	 708	机构推荐,VPN,东数西算       	349-90/35+224	 1/100%/5.3%
301030	 仕净科技	17.16	 0.53%	 6561	0.112	 1.0	4069	 693	尾气治理,专用设备           	4/21         	 1/100%/1.3%
603029	 天鹅股份	18.16	  0.0%	 3314	 0.06	 1.0	2438	 686	网络安全,专用设备           	0+0          	  5/80%/2.2%
300375	 鹏翎股份	 4.85	 0.41%	24502	0.119	 0.0	2982	 678	汽车零部件,汽车热管理         	2/19         	         nan
300472	*ST新元	 3.47	 0.87%	19674	0.068	 1.0	2537	 666	机器人概念,AI眼镜          	1+12         	  2/50%/1.6%
300474	 景嘉微：	 66.0	 0.15%	 8401	0.554	-8.0	 695	 663	半导体概念,超清视频          	299-56/35+208	  1/0%/-0.0%
300933	 中辰股份	 7.21	  0.0%	15457	0.111	-3.0	3221	 661	电网设备,东数西算           	0/18         	  1/0%/-1.3%
002084	 海鸥住工	 3.48	 0.58%	27962	0.097	 1.0	 666	 658	智能家居,空气能热泵          	1+-1         	  7/71%/5.5%
300580	 贝斯特：	24.18	 0.33%	13399	0.323	-1.0	2584	 645	汽车零部件,人形机器人         	173-94/11+68 	         nan
